ID,City,Group_size,Age,TOM,BUMO,BUMO_Previous,MostFavourite,Gender,Age_Group_2,Occupation,Occupation_Group,Year,IncomeBand
789849,Hải Phòng,3.0,35.0,Other 1,Other 1,Unknown,Other 1,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 4.5 millions to 6.49 millions VND
799951,Đà Nẵng,3.0,37.0,Other 1,Other 1,Unknown,Other 1,Female,35 - 39 y.o.,Housewife,None Working,2019,From 4.5 millions to 6.49 millions VND
801651,Hà Nội,3.0,56.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,Housewife,None Working,2019,From 4.5 millions to 6.49 millions VND
808380,Hải Phòng,3.0,35.0,Other 1,Other 1,Unknown,Other 1,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 4.5 millions to 6.49 millions VND
811860,Cần Thơ,3.0,49.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,Housewife,None Working,2019,From 4.5 millions to 6.49 millions VND
815658,Hà Nội,3.0,49.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 4.5 millions to 6.49 millions VND
816390,Cần Thơ,3.0,38.0,Other 1,Other 1,Unknown,Other 1,Female,35 - 39 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 4.5 millions to 6.49 millions VND
816870,Nha Trang,3.0,26.0,Other 1,Other 1,Unknown,Other 1,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2019,From 4.5 millions to 6.49 millions VND
817646,Hà Nội,3.0,37.0,Other 1,Other 1,Unknown,Other 1,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 4.5 millions to 6.49 millions VND
818161,Đà Nẵng,3.0,53.0,Other 1,Other 1,Unknown,Other 1,Male,45+ y.o.,"Agriculture / Forestry (Fishing, planting, farming)",Other Occupations,2019,From 4.5 millions to 6.49 millions VND
820298,Nha Trang,3.0,22.0,Other 1,Other 1,Unknown,Other 1,Male,20 - 24 y.o.,Pupil / Student,None Working,2019,From 4.5 millions to 6.49 millions VND
823958,Cần Thơ,3.0,24.0,Other 1,Other 1,Unknown,Other 1,Female,20 - 24 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 4.5 millions to 6.49 millions VND
824937,Hải Phòng,3.0,48.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 4.5 millions to 6.49 millions VND
824946,Hải Phòng,3.0,42.0,Other 1,Other 1,Unknown,Other 1,Female,40 - 44 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 4.5 millions to 6.49 millions VND
830994,Cần Thơ,3.0,49.0,Other 1,Other 1,Unknown,Other 1,Male,45+ y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 4.5 millions to 6.49 millions VND
832113,Hải Phòng,3.0,35.0,Other 1,Other 1,Unknown,Other 1,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 4.5 millions to 6.49 millions VND
834833,Hồ Chí Minh,3.0,16.0,Other 1,Other 1,Unknown,Other 1,Male,16 - 19 y.o.,Pupil / Student,None Working,2019,From 4.5 millions to 6.49 millions VND
840384,Cần Thơ,3.0,31.0,Other 1,Other 1,Unknown,Other 1,Female,30 - 34 y.o.,Housewife,None Working,2019,From 4.5 millions to 6.49 millions VND
844617,Cần Thơ,3.0,34.0,Other 1,Other 1,Unknown,Other 1,Female,30 - 34 y.o.,Housewife,None Working,2019,From 4.5 millions to 6.49 millions VND
846912,Cần Thơ,3.0,22.0,Other 1,Other 1,Unknown,Other 1,Male,20 - 24 y.o.,Officer - Staff level,White Collar,2019,From 4.5 millions to 6.49 millions VND
847035,Cần Thơ,3.0,28.0,Other 1,Other 1,Unknown,Other 1,Female,25 - 29 y.o.,Housewife,None Working,2019,From 4.5 millions to 6.49 millions VND
849399,Cần Thơ,3.0,23.0,Other 1,Other 1,Unknown,Other 1,Female,20 - 24 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 4.5 millions to 6.49 millions VND
849570,Cần Thơ,3.0,28.0,Other 1,Other 1,Unknown,Other 1,Female,25 - 29 y.o.,Housewife,None Working,2019,From 4.5 millions to 6.49 millions VND
853002,Cần Thơ,3.0,26.0,Other 1,Other 1,Unknown,Other 1,Female,25 - 29 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2019,From 4.5 millions to 6.49 millions VND
853862,Hà Nội,3.0,49.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 4.5 millions to 6.49 millions VND
368352,Hồ Chí Minh,3.0,35.0,Other 1,Other 1,Unknown,Other 1,Male,35 - 39 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
368448,Hải Phòng,3.0,39.0,Other 1,Other 1,Unknown,Other 1,Male,35 - 39 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
369377,Hải Phòng,3.0,45.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
372188,Đà Nẵng,3.0,51.0,Other 1,Other 1,Unknown,Other 1,Male,45+ y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
386309,Đà Nẵng,3.0,29.0,Other 1,Other 1,Unknown,Other 1,Female,25 - 29 y.o.,Lecturer / Teacher,White Collar,2018,From 6.5 millions to 7.49 millions VND
391973,Hải Phòng,3.0,57.0,Other 1,Other 1,Unknown,Other 1,Male,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
392042,Hải Phòng,3.0,34.0,Other 1,Other 1,Unknown,Other 1,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
392344,Hà Nội,3.0,48.0,Other 1,Other 1,Unknown,Other 1,Male,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
394595,Hải Phòng,3.0,33.0,Other 1,Other 1,Unknown,Other 1,Male,30 - 34 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
407599,Hải Phòng,3.0,47.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
411334,Hà Nội,3.0,33.0,Other 1,Other 1,Unknown,Other 1,Male,30 - 34 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2018,From 6.5 millions to 7.49 millions VND
411662,Hà Nội,3.0,45.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
415227,Đà Nẵng,3.0,45.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,Lecturer / Teacher,White Collar,2018,From 6.5 millions to 7.49 millions VND
415301,Hải Phòng,3.0,39.0,Other 1,Other 1,Unknown,Other 1,Female,35 - 39 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
417511,Cần Thơ,3.0,25.0,Other 1,Other 1,Unknown,Other 1,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
418153,Đà Nẵng,3.0,28.0,Other 1,Other 1,Unknown,Other 1,Female,25 - 29 y.o.,Housewife,None Working,2018,From 6.5 millions to 7.49 millions VND
430877,Đà Nẵng,3.0,33.0,Other 1,Other 1,Unknown,Other 1,Male,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
433695,Hà Nội,3.0,33.0,Other 1,Other 1,Unknown,Other 1,Male,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
435058,Hải Phòng,3.0,49.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
435971,Hà Nội,3.0,30.0,Other 1,Other 1,Unknown,Other 1,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
436240,Nha Trang,3.0,21.0,Other 1,Other 1,Unknown,Other 1,Female,20 - 24 y.o.,Housewife,None Working,2018,From 6.5 millions to 7.49 millions VND
439070,Hà Nội,3.0,28.0,Other 1,Other 1,Unknown,Other 1,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
440048,Hà Nội,3.0,33.0,Other 1,Other 1,Unknown,Other 1,Female,30 - 34 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
442781,Cần Thơ,3.0,24.0,Other 1,Other 1,Unknown,Other 1,Male,20 - 24 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
443650,Hà Nội,3.0,35.0,Other 1,Other 1,Unknown,Other 1,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
444459,Hà Nội,3.0,28.0,Other 1,Other 1,Unknown,Other 1,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
445295,Cần Thơ,3.0,31.0,Other 1,Other 1,Unknown,Other 1,Male,30 - 34 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
446881,Hải Phòng,3.0,37.0,Other 1,Other 1,Unknown,Other 1,Female,35 - 39 y.o.,Lecturer / Teacher,White Collar,2018,From 6.5 millions to 7.49 millions VND
449036,Nha Trang,3.0,32.0,Other 1,Other 1,Unknown,Other 1,Female,30 - 34 y.o.,Military / Police,Other Occupations,2018,From 6.5 millions to 7.49 millions VND
449249,Hà Nội,3.0,31.0,Other 1,Other 1,Unknown,Other 1,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
451424,Hà Nội,3.0,36.0,Other 1,Other 1,Unknown,Other 1,Male,35 - 39 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
451438,Hà Nội,3.0,31.0,Other 1,Other 1,Unknown,Other 1,Female,30 - 34 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
452125,Hà Nội,3.0,30.0,Other 1,Other 1,Unknown,Other 1,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
452396,Nha Trang,3.0,46.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2018,From 6.5 millions to 7.49 millions VND
452761,Hà Nội,3.0,39.0,Other 1,Other 1,Unknown,Other 1,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
455712,Hà Nội,3.0,28.0,Other 1,Other 1,Unknown,Other 1,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
456548,Hồ Chí Minh,3.0,26.0,Other 1,Other 1,Unknown,Other 1,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
458090,Hồ Chí Minh,3.0,29.0,Other 1,Other 1,Unknown,Other 1,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 6.5 millions to 7.49 millions VND
458622,Nha Trang,3.0,33.0,Other 1,Other 1,Unknown,Other 1,Female,30 - 34 y.o.,Lecturer / Teacher,White Collar,2018,From 6.5 millions to 7.49 millions VND
725118,Hà Nội,3.0,34.0,Other 1,Other 1,Unknown,Other 1,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
729216,Đà Nẵng,3.0,36.0,Other 1,Other 1,Unknown,Other 1,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
731768,Hải Phòng,3.0,55.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
733988,Hà Nội,3.0,50.0,Other 1,Other 1,Unknown,Other 1,Male,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
764663,Hà Nội,3.0,39.0,Other 1,Other 1,Unknown,Other 1,Female,35 - 39 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
778086,Hà Nội,3.0,43.0,Other 1,Other 1,Unknown,Other 1,Female,40 - 44 y.o.,Officer - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
789278,Hải Phòng,3.0,33.0,Other 1,Other 1,Unknown,Other 1,Female,30 - 34 y.o.,Lecturer / Teacher,White Collar,2019,From 6.5 millions to 7.49 millions VND
796840,Hồ Chí Minh,3.0,59.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,Housewife,None Working,2019,From 6.5 millions to 7.49 millions VND
799587,Nha Trang,3.0,46.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
799930,Đà Nẵng,3.0,59.0,Other 1,Other 1,Unknown,Other 1,Male,45+ y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
802582,Hà Nội,3.0,41.0,Other 1,Other 1,Unknown,Other 1,Female,40 - 44 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2019,From 6.5 millions to 7.49 millions VND
803152,Nha Trang,3.0,27.0,Other 1,Other 1,Unknown,Other 1,Male,25 - 29 y.o.,Civil servant - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
803638,Hà Nội,3.0,43.0,Other 1,Other 1,Unknown,Other 1,Female,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
806537,Hà Nội,3.0,38.0,Other 1,Other 1,Unknown,Other 1,Female,35 - 39 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
810002,Hà Nội,3.0,44.0,Other 1,Other 1,Unknown,Other 1,Female,40 - 44 y.o.,Housewife,None Working,2019,From 6.5 millions to 7.49 millions VND
812745,Nha Trang,3.0,28.0,Other 1,Other 1,Unknown,Other 1,Male,25 - 29 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
814055,Hải Phòng,3.0,33.0,Other 1,Other 1,Unknown,Other 1,Female,30 - 34 y.o.,Lecturer / Teacher,White Collar,2019,From 6.5 millions to 7.49 millions VND
814990,Cần Thơ,3.0,28.0,Other 1,Other 1,Unknown,Other 1,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
815746,Đà Nẵng,3.0,31.0,Other 1,Other 1,Unknown,Other 1,Male,30 - 34 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
818272,Hà Nội,3.0,46.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
818802,Đà Nẵng,3.0,53.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
821747,Hà Nội,3.0,37.0,Other 1,Other 1,Unknown,Other 1,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
824297,Cần Thơ,3.0,34.0,Other 1,Other 1,Unknown,Other 1,Male,30 - 34 y.o.,Civil servant - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
824554,Hải Phòng,3.0,29.0,Other 1,Other 1,Unknown,Other 1,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
826747,Hải Phòng,3.0,56.0,Other 1,Other 1,Unknown,Other 1,Male,45+ y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
828717,Hà Nội,3.0,50.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
831785,Hà Nội,3.0,45.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 6.5 millions to 7.49 millions VND
836139,Cần Thơ,3.0,29.0,Other 1,Other 1,Unknown,Other 1,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
841431,Cần Thơ,3.0,28.0,Other 1,Other 1,Unknown,Other 1,Male,25 - 29 y.o.,Lecturer / Teacher,White Collar,2019,From 6.5 millions to 7.49 millions VND
842434,Cần Thơ,3.0,32.0,Other 1,Other 1,Unknown,Other 1,Female,30 - 34 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2019,From 6.5 millions to 7.49 millions VND
847066,Cần Thơ,3.0,39.0,Other 1,Other 1,Unknown,Other 1,Male,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
849042,Cần Thơ,3.0,26.0,Other 1,Other 1,Unknown,Other 1,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2019,From 6.5 millions to 7.49 millions VND
360921,Cần Thơ,3.0,36.0,Other 1,Other 1,Unknown,Other 1,Male,35 - 39 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
362512,Cần Thơ,3.0,40.0,Other 1,Other 1,Unknown,Other 1,Female,40 - 44 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
365304,Cần Thơ,3.0,38.0,Other 1,Other 1,Unknown,Other 1,Male,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
365737,Cần Thơ,3.0,28.0,Other 1,Other 1,Unknown,Other 1,Male,25 - 29 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
366453,Cần Thơ,3.0,48.0,Other 1,Other 1,Unknown,Other 1,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
366455,Cần Thơ,3.0,40.0,Other 1,Other 1,Unknown,Other 1,Male,40 - 44 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
383346,Nha Trang,3.0,40.0,Other 1,Other 1,Unknown,Other 1,Male,40 - 44 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
385726,Đà Nẵng,3.0,34.0,Other 1,Other 1,Unknown,Other 1,Male,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
386763,Cần Thơ,3.0,35.0,Other 1,Other 1,Unknown,Other 1,Male,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
386832,Cần Thơ,3.0,26.0,Other 1,Other 1,Unknown,Other 1,Male,25 - 29 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
387044,Nha Trang,3.0,27.0,Other 1,Other 1,Unknown,Other 1,Male,25 - 29 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
394747,Đà Nẵng,3.0,47.0,Other 1,Other 1,Unknown,Other 1,Female,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
399828,Hà Nội,3.0,51.0,Other 1,Other 1,Unknown,Other 1,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
402816,Hồ Chí Minh,3.0,40.0,Other 1,Other 1,Unknown,Other 1,Male,40 - 44 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 6.5 millions to 7.49 millions VND
